task_id,user_id,descricao,status,prioridade,data_criacao,data_limite,complexidade
107672,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-03-17,2025-03-17,Básica
107673,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 4-5,Pendente,MEDIA,2025-03-17,2025-03-17,Básica
107674,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 99-107),Concluída,Baixa,2025-03-17,2025-03-17,Básica
107675,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 8-8,Adiada,Baixa,2025-03-17,2025-03-17,Básica
107676,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 5-6,Concluída,Baixa,2025-03-18,2025-03-18,Básica
107677,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 11,Adiada,Baixa,2025-03-18,2025-03-18,Básica
107678,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-18,2025-03-18,Básica
107679,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 2,Concluída,Baixa,2025-03-18,2025-03-18,Básica
107680,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-03-18,2025-03-18,Básica
107681,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 132-142),Concluída,Baixa,2025-03-19,2025-03-19,Básica
107682,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-19,2025-03-19,Básica
107683,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 8,Concluída,Baixa,2025-03-19,2025-03-19,Básica
107684,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 232-243),Concluída,Baixa,2025-03-19,2025-03-19,Básica
107685,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-20,2025-03-20,Básica
107686,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 1,Pendente,Baixa,2025-03-20,2025-03-20,Básica
107687,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-20,2025-03-20,Básica
107688,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 3-4,Concluída,Baixa,2025-03-20,2025-03-20,Básica
107689,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 7,Concluída,Baixa,2025-03-21,2025-03-21,Básica
107690,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 1,Concluída,Baixa,2025-03-21,2025-03-21,Básica
107691,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-21,2025-03-21,Básica
107692,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 6-7,Pendente,Baixa,2025-03-21,2025-03-21,Básica
107693,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-21,2025-03-21,Básica
107694,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 7,Pendente,Baixa,2025-03-22,2025-03-22,Básica
107695,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-03-22,2025-03-22,Básica
107696,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-22,2025-03-22,Básica
107697,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 12,Concluída,Baixa,2025-03-22,2025-03-22,Básica
107698,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-03-23,2025-03-23,Básica
107699,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 9,Adiada,Baixa,2025-03-23,2025-03-23,Básica
107700,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 7,Concluída,Baixa,2025-03-23,2025-03-23,Básica
107701,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 10,Concluída,Baixa,2025-03-23,2025-03-23,Básica
107702,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-03-24,2025-03-24,Básica
107703,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-24,2025-03-24,Básica
107704,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-24,2025-03-24,Básica
107705,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 12-19),Concluída,Baixa,2025-03-24,2025-03-24,Básica
107706,7,Apresentação de 5 slides sobre Pattern Recognition and ML (C. Bishop),Concluída,Média,2025-03-24,2025-03-24,Média
107707,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 6-8,Concluída,Baixa,2025-03-25,2025-03-25,Básica
107708,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-25,2025-03-25,Básica
107709,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 5,Concluída,Baixa,2025-03-25,2025-03-25,Básica
107710,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-25,2025-03-25,Básica
107711,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 56-67),Concluída,Baixa,2025-03-25,2025-03-25,Básica
107712,7,Implementar exemplo prático inspirado em Pattern Recognition and ML (C. Bishop),Concluída,Média,2025-03-25,2025-03-25,Média
107713,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 1-1,Concluída,Baixa,2025-03-26,2025-03-26,Básica
107714,7,LER PATTERN RECOGNITION AND ML (C. BISHOP) - CAPÍTULO 9,Concluída,Baixa,2025-03-26,2025-03-26,Básica
107715,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-03-26,2025-03-26,Básica
107716,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 2,Pendente,Baixa,2025-03-26,2025-03-26,Básica
107717,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-27,2025-03-27,Básica
107718,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-27,2025-03-27,Básica
107719,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 7,Concluída,Baixa,2025-03-27,2025-03-27,Básica
107720,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 2,Concluída,Baixa,2025-03-27,2025-03-27,Básica
107721,7,Implementar exemplo prático inspirado em Pattern Recognition and ML (C. Bishop),Concluída,Média,2025-03-27,2025-03-29,Média
107722,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-28,2025-03-28,Básica
107723,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-28,2025-03-28,Básica
107724,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 11-11,Concluída,Baixa,2025-03-28,2025-03-28,Básica
107725,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 3,Concluída,Baixa,2025-03-28,2025-03-28,Básica
107726,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 7,Concluída,Baixa,2025-03-29,2025-03-29,Básica
107727,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 2,Concluída,Baixa,2025-03-29,2025-03-29,Básica
107728,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 4-6,Concluída,Baixa,2025-03-29,2025-03-29,Básica
107729,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 11-12,Concluída,Baixa,2025-03-29,2025-03-29,Básica
107730,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-29,2025-03-29,Básica
107731,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-30,2025-03-30,Básica
107732,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 3,Concluída,Baixa,2025-03-30,2025-03-30,Básica
107733,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-30,2025-03-30,Básica
107734,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 5-7,Concluída,Baixa,2025-03-30,2025-03-30,Básica
107735,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 7-7,Concluída,Baixa,2025-03-31,2025-03-31,Básica
107736,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 2,Concluída,Baixa,2025-03-31,2025-03-31,Básica
107737,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-31,2025-03-31,Básica
107738,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-03-31,2025-03-31,Básica
107739,7,Relatório semanal: síntese de Pattern Recognition and ML (C. Bishop),Concluída,Média,2025-03-31,2025-04-02,Média
107740,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 89-104),Concluída,Baixa,2025-04-01,2025-04-01,Básica
107741,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 89-97),Concluída,alta ,2025-04-01,2025-04-01,Básica
107742,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 4,Concluída,Baixa,2025-04-01,2025-04-01,Básica
107743,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 6,Concluída,Baixa,2025-04-01,2025-04-01,Básica
107744,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 204-218),Concluída,Baixa,2025-04-02,2025-04-02,Básica
107745,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 1-3,Concluída,Baixa,2025-04-02,2025-04-02,Básica
107746,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-04-02,2025-04-02,Básica
107747,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 5,Concluída,Baixa,2025-04-02,2025-04-02,Básica
107748,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 11,Concluída,Baixa,2025-04-02,2025-04-02,Básica
107749,7,Apresentação de 5 slides sobre Pattern Recognition and ML (C. Bishop),Pendente,Média,2025-04-02,2025-04-03,Média
107750,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 1,Concluída,Baixa,2025-04-03,2025-04-03,Básica
107751,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Pendente,Baixa,2025-04-03,2025-04-03,Básica
107752,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 7,Pendente,Baixa,2025-04-03,2025-04-03,Básica
107753,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-04-03,2025-04-03,Básica
107754,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 5-6,Concluída,Baixa,2025-04-04,2025-04-04,Básica
107755,7,Resumo de Pattern Recognition and ML (C. Bishop) - seções 3-3,Concluída,Baixa,2025-04-04,2025-04-04,Básica
107756,7,Exercícios práticos de Pattern Recognition and ML (C. Bishop) (pág. 230-240),Concluída,Baixa,2025-04-04,2025-04-04,Básica
107757,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,04/04/2025,2025-04-04,Básica
107758,7, Revisar anotações sobre Pattern Recognition and ML (C. Bishop)   ,Concluída,Baixa,2025-04-04,2025-04-04,Básica
107759,7,Implementar exemplo prático inspirado em Pattern Recognition and ML (C. Bishop),Pendente,Média,2025-04-04,2025-04-04,Média
107760,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 9,Concluída,Baixa,2025-04-05,2025-04-05,Básica
107761,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-04-05,2025-04-05,Básica
107762,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Adiada,Baixa,2025-04-05,2025-04-05,Básica
107763,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-04-05,2025-04-05,Básica
107764,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 9,Concluída,Baixa,2025-04-06,2025-04-06,Básica
107765,7,Revisar anotações sobre Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-04-06,2025-04-06,Básica
107766,7,Flashcards de Pattern Recognition and ML (C. Bishop) - termos do capítulo 7,Concluída,Baixa,2025-04-06,2025-04-06,Básica
107767,7,Aplicar exemplo de código de Pattern Recognition and ML (C. Bishop),Concluída,Baixa,2025-04-06,2025-04-06,Básica
107768,7,Ler Pattern Recognition and ML (C. Bishop) - capítulo 2,Adiada,Baixa,2025-04-06,2025-04-06,Básica
107769,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 10,Concluída,Baixa,2025-04-07,2025-04-07,Básica
107770,7,Aplicar exemplo de código de Designing Data-Intensive Applications (M. Kleppmann),Concluída,Baixa,2025-04-07,2025-04-07,Básica
107771,7,Ler Designing Data-Intensive Applications (M. Kleppmann) - capítulo 9,Concluída,Baixa,2025-04-07,2025-04-07,Básica
107772,7,Ler Designing Data-Intensive Applications (M. Kleppmann) - capítulo 11,Concluída,Baixa,2025-04-07,2025-04-07,Básica
107773,7,Ler Designing Data-Intensive Applications (M. Kleppmann) - capítulo 1,Concluída,Baixa,2025-04-08,2025-04-08,Básica
107774,7,Resumo de Designing Data-Intensive Applications (M. Kleppmann) - seções 10-12,Concluída,Baixa,2025-04-08,2025-04-08,Básica
107775,7,Aplicar exemplo de código de Designing Data-Intensive Applications (M. Kleppmann),Concluída,Baixa,2025-04-08,2025-04-08,Básica
107776,7,L3r D3signing D@t@-Int3nsiv3 Applic@tions (M. Kl3ppm@nn) - c@pítulo 7,Concluída,Baixa,2025-04-08,2025-04-08,Básica
107777,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 213-221),Concluída,Baixa,2025-04-09,2025-04-09,Básica
107778,7,Ler Designing Data-Intensive Applications (M. Kleppmann) - capítulo 5,Concluída,Baixa,2025-04-09,2025-04-09,Básica
107779,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 5,Concluída,Baixa,2025-04-09,2025-04-09,Básica
107780,7,Ler Designing Data-Intensive Applications (M. Kleppmann) - capítulo 11,Concluída,Baixa,2025-04-09,2025-04-09,Básica
107781,7,Aplicar exemplo de código de Designing Data-Intensive Applications (M. Kleppmann),Pendente,Baixa,2025-04-09,2025-04-09,Básica
107782,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 226-238),Concluída,Baixa,2025-04-10,2025-04-10,Básica
107783,7,Revisar anotações sobre Designing Data-Intensive Applications (M. Kleppmann),Concluída,Baixa,2025-04-10,2025-04-10,Básica
107784,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 11,Pendente,Baixa,2025-04-10,2025-04-10,Básica
107785,7,Resumo de Designing Data-Intensive Applications (M. Kleppmann) - seções 9-9,Concluída,Baixa,2025-04-10,2025-04-10,Básica
107786,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 10,Concluída,Baixa,2025-04-10,2025-04-10,Básica
107787,7,Relatório semanal: síntese de Designing Data-Intensive Applications (M. Kleppmann),Pendente,Média,2025-04-10,2025-04-11,Média
107788,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 93-99),Concluída,Baixa,2025-04-11,2025-04-11,Básica
107789,7,Aplicar exemplo de código de Designing Data-Intensive Applications (M. Kleppmann),Concluída,Baixa,2025-04-11,2025-04-11,Básica
107790,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 12,Pendente,Baixa,2025-04-11,2025-04-11,Básica
107791,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 5,Concluída,Baixa,2025-04-11,2025-04-11,Básica
107792,7,Aplicar exemplo de código de Designing Data-Intensive Applications (M. Kleppmann),Concluída,Baixa,2025-04-12,2025-04-12,Básica
107793,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 191-202),Concluída,Baixa,2025-04-12,2025-04-12,Básica
107794,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 59-74),Concluída,Baixa,2025-04-12,2025-04-12,Básica
107795,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 166-181),Concluída,Baixa,2025-04-12,2025-04-12,Básica
107796,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 6,Concluída,Baixa,2025-04-12,2025-04-12,Básica
107797,7,Aplicar exemplo de código de Designing Data-Intensive Applications (M. Kleppmann),Concluída,Baixa,2025-04-13,2025-04-13,Básica
107798,7,Exercícios práticos de Designing Data-Intensive Applications (M. Kleppmann) (pág. 85-90),Concluída,Baixa,2025-04-13,2025-04-13,Básica
107799,7,Flashcards de Designing Data-Intensive Applications (M. Kleppmann) - termos do capítulo 4,Concluída,Baixa,2025-04-13,2025-04-13,Básica
107800,7,Revisar anotações sobre Designing Data-Intensive Applications (M. Kleppmann),Concluída,MEDIA,2025-04-13,2025-04-13,Básica
